,Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,year,month,day
8940,Kohl's,2021-04-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.0,96,355.0,139.0,Outlet,2021,4,26
8941,Kohl's,2021-04-26,West,New Mexico,Albuquerque,Men's Apparel,46.0,60,276.0,97.0,Outlet,2021,4,26
8942,Kohl's,2021-04-26,West,New Mexico,Albuquerque,Women's Apparel,56.0,116,650.0,182.0,Outlet,2021,4,26
8943,Kohl's,2021-05-27,West,New Mexico,Albuquerque,Men's Street Footwear,43.0,184,791.0,324.0,Outlet,2021,5,27
8944,Kohl's,2021-05-27,West,New Mexico,Albuquerque,Men's Athletic Footwear,46.0,136,626.0,263.0,Outlet,2021,5,27
8945,Kohl's,2021-05-27,West,New Mexico,Albuquerque,Women's Street Footwear,46.0,135,621.0,255.0,Outlet,2021,5,27
8946,Kohl's,2021-05-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,43.0,109,469.0,192.0,Outlet,2021,5,27
8947,Kohl's,2021-05-27,West,New Mexico,Albuquerque,Men's Apparel,45.0,78,351.0,123.0,Outlet,2021,5,27
8948,Kohl's,2021-05-27,West,New Mexico,Albuquerque,Women's Apparel,56.0,132,739.0,214.0,Outlet,2021,5,27
8949,Kohl's,2021-06-26,West,New Mexico,Albuquerque,Men's Street Footwear,37.0,224,829.0,323.0,Outlet,2021,6,26
8950,Kohl's,2021-06-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,47.0,187,879.0,378.0,Outlet,2021,6,26
8951,Kohl's,2021-06-26,West,New Mexico,Albuquerque,Women's Street Footwear,41.0,193,791.0,317.0,Outlet,2021,6,26
8952,Kohl's,2021-06-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.0,128,474.0,189.0,Outlet,2021,6,26
8953,Kohl's,2021-06-26,West,New Mexico,Albuquerque,Men's Apparel,44.0,93,409.0,143.0,Outlet,2021,6,26
8954,Kohl's,2021-06-26,West,New Mexico,Albuquerque,Women's Apparel,50.0,192,960.0,269.0,Outlet,2021,6,26
8955,Kohl's,2021-07-25,West,New Mexico,Albuquerque,Men's Street Footwear,41.0,248,1017.0,397.0,Outlet,2021,7,25
8956,Kohl's,2021-07-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,45.0,210,945.0,406.0,Outlet,2021,7,25
8957,Kohl's,2021-07-25,West,New Mexico,Albuquerque,Women's Street Footwear,39.0,171,667.0,247.0,Outlet,2021,7,25
8958,Kohl's,2021-07-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,39.0,149,581.0,244.0,Outlet,2021,7,25
8959,Kohl's,2021-07-25,West,New Mexico,Albuquerque,Men's Apparel,40.0,160,640.0,205.0,Outlet,2021,7,25
8960,Kohl's,2021-07-25,West,New Mexico,Albuquerque,Women's Apparel,49.0,160,784.0,251.0,Outlet,2021,7,25
8961,Kohl's,2021-08-26,West,New Mexico,Albuquerque,Men's Street Footwear,40.0,224,896.0,332.0,Outlet,2021,8,26
8962,Kohl's,2021-08-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,44.0,208,915.0,403.0,Outlet,2021,8,26
8963,Kohl's,2021-08-26,West,New Mexico,Albuquerque,Women's Street Footwear,46.0,163,750.0,300.0,Outlet,2021,8,26
8964,Kohl's,2021-08-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,46.0,152,699.0,259.0,Outlet,2021,8,26
8965,Kohl's,2021-08-26,West,New Mexico,Albuquerque,Men's Apparel,48.0,162,778.0,264.0,Outlet,2021,8,26
8966,Kohl's,2021-08-26,West,New Mexico,Albuquerque,Women's Apparel,50.0,153,765.0,245.0,Outlet,2021,8,26
8967,Kohl's,2021-09-27,West,New Mexico,Albuquerque,Men's Street Footwear,37.0,206,762.0,320.0,Outlet,2021,9,27
8968,Kohl's,2021-09-27,West,New Mexico,Albuquerque,Men's Athletic Footwear,39.0,188,733.0,337.0,Outlet,2021,9,27
8969,Kohl's,2021-09-27,West,New Mexico,Albuquerque,Women's Street Footwear,39.0,147,573.0,241.0,Outlet,2021,9,27
8970,Kohl's,2021-09-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.0,145,537.0,220.0,Outlet,2021,9,27
8971,Kohl's,2021-09-27,West,New Mexico,Albuquerque,Men's Apparel,40.0,145,580.0,203.0,Outlet,2021,9,27
8972,Kohl's,2021-09-27,West,New Mexico,Albuquerque,Women's Apparel,48.0,157,754.0,226.0,Outlet,2021,9,27
8973,Kohl's,2021-10-26,West,New Mexico,Albuquerque,Men's Street Footwear,35.0,171,599.0,221.0,Outlet,2021,10,26
8974,Kohl's,2021-10-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,38.0,182,692.0,297.0,Outlet,2021,10,26
8975,Kohl's,2021-10-26,West,New Mexico,Albuquerque,Women's Street Footwear,34.0,120,408.0,163.0,Outlet,2021,10,26
8976,Kohl's,2021-10-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,35.0,112,392.0,165.0,Outlet,2021,10,26
8977,Kohl's,2021-10-26,West,New Mexico,Albuquerque,Men's Apparel,41.0,114,467.0,154.0,Outlet,2021,10,26
8978,Kohl's,2021-10-26,West,New Mexico,Albuquerque,Women's Apparel,57.0,131,747.0,231.0,Outlet,2021,10,26
8979,Kohl's,2021-11-26,West,New Mexico,Albuquerque,Men's Street Footwear,47.0,176,827.0,339.0,Outlet,2021,11,26
8980,Kohl's,2021-11-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,44.0,180,792.0,341.0,Outlet,2021,11,26
8981,Kohl's,2021-11-26,West,New Mexico,Albuquerque,Women's Street Footwear,46.0,149,685.0,254.0,Outlet,2021,11,26
8982,Kohl's,2021-11-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,40.0,136,544.0,223.0,Outlet,2021,11,26
8983,Kohl's,2021-11-26,West,New Mexico,Albuquerque,Men's Apparel,54.0,131,707.0,262.0,Outlet,2021,11,26
8984,Kohl's,2021-11-26,West,New Mexico,Albuquerque,Women's Apparel,56.0,170,952.0,286.0,Outlet,2021,11,26
8985,Kohl's,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,44.0,238,1047.0,440.0,Outlet,2021,12,25
8986,Kohl's,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,47.0,217,1020.0,479.0,Outlet,2021,12,25
8987,Sports Direct,2021-12-25,West,New Mexico,Albuquerque,Women's Street Footwear,44.0,150,660.0,271.0,Outlet,2021,12,25
8988,Sports Direct,2021-12-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,45.0,160,720.0,288.0,Outlet,2021,12,25
8989,Sports Direct,2021-12-25,West,New Mexico,Albuquerque,Men's Apparel,55.0,128,704.0,232.0,Outlet,2021,12,25
8990,Sports Direct,2021-12-25,West,New Mexico,Albuquerque,Women's Apparel,56.0,173,969.0,262.0,Outlet,2021,12,25
8991,Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Men's Street Footwear,24.0,149,358.0,164.0,Outlet,2021,1,13
8992,Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,27.0,140,378.0,178.0,Outlet,2021,1,13
8993,Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Women's Street Footwear,32.0,140,448.0,188.0,Outlet,2021,1,13
8994,Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Women's Athletic Footwear,28.0,99,277.0,116.0,Outlet,2021,1,13
8995,Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Men's Apparel,35.0,75,263.0,105.0,Outlet,2021,1,13
8996,Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Women's Apparel,28.0,140,392.0,125.0,Outlet,2021,1,13
8997,Sports Direct,2021-02-13,West,New Mexico,Albuquerque,Men's Street Footwear,23.0,150,345.0,148.0,Outlet,2021,2,13
8998,Sports Direct,2021-02-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,27.0,124,335.0,154.0,Outlet,2021,2,13
8999,Sports Direct,2021-02-13,West,New Mexico,Albuquerque,Women's Street Footwear,28.0,120,336.0,138.0,Outlet,2021,2,13
9000,Sports Direct,2021-02-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,30.0,80,240.0,106.0,Outlet,2021,2,13
9001,Sports Direct,2021-02-13,Southeast,Georgia,Atlanta,Men's Apparel,34.0,60,204.0,80.0,Outlet,2021,2,13
9002,Sports Direct,2021-02-13,Southeast,Georgia,Atlanta,Women's Apparel,28.0,131,367.0,106.0,Outlet,2021,2,13
9003,Sports Direct,2021-03-12,Southeast,Georgia,Atlanta,Men's Street Footwear,30.0,163,489.0,210.0,Outlet,2021,3,12
9004,Sports Direct,2021-03-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37.0,113,418.0,184.0,Outlet,2021,3,12
9005,Sports Direct,2021-03-12,Southeast,Georgia,Atlanta,Women's Street Footwear,39.0,124,484.0,184.0,Outlet,2021,3,12
9006,Sports Direct,2021-03-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,38.0,78,296.0,133.0,Outlet,2021,3,12
9007,Sports Direct,2021-03-12,Southeast,Georgia,Atlanta,Men's Apparel,41.0,45,185.0,76.0,Outlet,2021,3,12
9008,Sports Direct,2021-03-12,Southeast,Georgia,Atlanta,Women's Apparel,40.0,112,448.0,130.0,Outlet,2021,3,12
9009,Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Street Footwear,37.0,179,662.0,285.0,Outlet,2021,4,13
9010,Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.0,111,444.0,186.0,Outlet,2021,4,13
9011,Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Street Footwear,36.0,113,407.0,151.0,Outlet,2021,4,13
9012,Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40.0,96,384.0,173.0,Outlet,2021,4,13
9013,Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Apparel,38.0,56,213.0,89.0,Outlet,2021,4,13
9014,Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Apparel,56.0,112,627.0,176.0,Outlet,2021,4,13
9015,Sports Direct,2021-05-14,Southeast,Georgia,Atlanta,Men's Street Footwear,37.0,187,692.0,318.0,Outlet,2021,5,14
9016,Sports Direct,2021-05-14,Southeast,Georgia,Atlanta,Men's Athletic Footwear,36.0,136,490.0,220.0,Outlet,2021,5,14
9017,Sports Direct,2021-05-14,Southeast,Georgia,Atlanta,Women's Street Footwear,40.0,145,580.0,226.0,Outlet,2021,5,14
9018,Sports Direct,2021-05-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,34.0,114,388.0,167.0,Outlet,2021,5,14
9019,Sports Direct,2021-05-14,Southeast,Georgia,Atlanta,Men's Apparel,39.0,74,289.0,121.0,Outlet,2021,5,14
9020,Sports Direct,2021-05-14,Southeast,Georgia,Atlanta,Women's Apparel,53.0,124,657.0,204.0,Outlet,2021,5,14
9021,Sports Direct,2021-06-13,Southeast,Georgia,Atlanta,Men's Street Footwear,35.0,203,711.0,306.0,Outlet,2021,6,13
9022,Sports Direct,2021-06-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,41.0,163,668.0,294.0,Outlet,2021,6,13
9023,Sports Direct,2021-06-13,Southeast,Georgia,Atlanta,Women's Street Footwear,39.0,158,616.0,234.0,Outlet,2021,6,13
9024,Sports Direct,2021-06-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,33.0,132,436.0,187.0,Outlet,2021,6,13
9025,Sports Direct,2021-06-13,Southeast,Georgia,Atlanta,Men's Apparel,42.0,94,395.0,154.0,Outlet,2021,6,13
9026,Sports Direct,2021-06-13,Southeast,Georgia,Atlanta,Women's Apparel,53.0,190,1007.0,322.0,Outlet,2021,6,13
9027,Sports Direct,2021-07-12,Southeast,Georgia,Atlanta,Men's Street Footwear,37.0,218,807.0,371.0,Outlet,2021,7,12
9028,Sports Direct,2021-07-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37.0,173,640.0,294.0,Outlet,2021,7,12
9029,Sports Direct,2021-07-12,Southeast,Georgia,Atlanta,Women's Street Footwear,41.0,184,754.0,309.0,Outlet,2021,7,12
9030,Sports Direct,2021-07-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,39.0,128,499.0,225.0,Outlet,2021,7,12
9031,Sports Direct,2021-07-12,Southeast,Georgia,Atlanta,Men's Apparel,39.0,162,632.0,240.0,Outlet,2021,7,12
9032,Sports Direct,2021-07-12,Southeast,Georgia,Atlanta,Women's Apparel,51.0,157,801.0,232.0,Outlet,2021,7,12
9033,Sports Direct,2021-08-13,Southeast,Georgia,Atlanta,Men's Street Footwear,39.0,209,815.0,375.0,Outlet,2021,8,13
9034,Sports Direct,2021-08-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,44.0,200,880.0,370.0,Outlet,2021,8,13
9035,Sports Direct,2021-08-13,Southeast,Georgia,Atlanta,Women's Street Footwear,42.0,150,630.0,265.0,Outlet,2021,8,13
9036,Sports Direct,2021-08-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,42.0,149,626.0,282.0,Outlet,2021,8,13
9037,Sports Direct,2021-08-13,Southeast,Georgia,Atlanta,Men's Apparel,51.0,140,714.0,278.0,Outlet,2021,8,13
9038,Sports Direct,2021-08-13,Southeast,Georgia,Atlanta,Women's Apparel,50.0,128,640.0,186.0,Outlet,2021,8,13
9039,Sports Direct,2021-09-14,Southeast,Georgia,Atlanta,Men's Street Footwear,31.0,204,632.0,291.0,Outlet,2021,9,14
9040,Sports Direct,2021-09-14,Southeast,Georgia,Atlanta,Men's Athletic Footwear,38.0,198,752.0,331.0,Outlet,2021,9,14
9041,Sports Direct,2021-09-14,Southeast,Georgia,Atlanta,Women's Street Footwear,32.0,135,432.0,160.0,Outlet,2021,9,14
9042,Sports Direct,2021-09-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,35.0,120,420.0,193.0,Outlet,2021,9,14
9043,Sports Direct,2021-09-14,Southeast,Georgia,Atlanta,Men's Apparel,36.0,132,475.0,176.0,Outlet,2021,9,14
9044,Sports Direct,2021-09-14,Southeast,Georgia,Atlanta,Women's Apparel,46.0,135,621.0,186.0,Outlet,2021,9,14
9045,Sports Direct,2021-10-13,Southeast,Georgia,Atlanta,Men's Street Footwear,34.0,173,588.0,271.0,Outlet,2021,10,13
9046,Sports Direct,2021-10-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,34.0,173,588.0,247.0,Outlet,2021,10,13
9047,Sports Direct,2021-10-13,Southeast,Georgia,Atlanta,Women's Street Footwear,32.0,123,394.0,150.0,Outlet,2021,10,13
9048,Sports Direct,2021-10-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,32.0,114,365.0,161.0,Outlet,2021,10,13
9049,Sports Direct,2021-10-13,Southeast,Georgia,Atlanta,Men's Apparel,41.0,102,418.0,167.0,Outlet,2021,10,13
9050,Sports Direct,2021-10-13,Southeast,Georgia,Atlanta,Women's Apparel,46.0,109,501.0,155.0,Outlet,2021,10,13
9051,Sports Direct,2021-11-13,Southeast,Georgia,Atlanta,Men's Street Footwear,36.0,173,623.0,262.0,Outlet,2021,11,13
9052,Sports Direct,2021-11-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.0,184,736.0,324.0,Outlet,2021,11,13
9053,Sports Direct,2021-11-13,Southeast,Georgia,Atlanta,Women's Street Footwear,39.0,145,566.0,226.0,Outlet,2021,11,13
9054,Sports Direct,2021-11-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,37.0,140,518.0,238.0,Outlet,2021,11,13
9055,Sports Direct,2021-11-13,Southeast,Georgia,Atlanta,Men's Apparel,47.0,119,559.0,213.0,Outlet,2021,11,13
9056,Sports Direct,2021-11-13,Southeast,Georgia,Atlanta,Women's Apparel,46.0,157,722.0,209.0,Outlet,2021,11,13
9057,Sports Direct,2021-12-12,Southeast,Georgia,Atlanta,Men's Street Footwear,42.0,209,878.0,413.0,Outlet,2021,12,12
9058,Sports Direct,2021-12-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,39.0,223,870.0,409.0,Outlet,2021,12,12
9059,Foot Locker,2021-12-12,Southeast,Georgia,Atlanta,Women's Street Footwear,36.0,147,529.0,222.0,Outlet,2021,12,12
9060,Foot Locker,2021-12-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40.0,143,572.0,246.0,Outlet,2021,12,12
9061,Foot Locker,2021-12-12,Southeast,Georgia,Atlanta,Men's Apparel,44.0,120,528.0,201.0,Outlet,2021,12,12
9062,Foot Locker,2021-12-12,Southeast,Georgia,Atlanta,Women's Apparel,47.0,160,752.0,226.0,Outlet,2021,12,12
9063,Foot Locker,2021-01-09,Southeast,Georgia,Atlanta,Men's Street Footwear,26.0,349,907.0,426.0,Outlet,2021,1,9
9064,Foot Locker,2021-01-09,Southeast,Georgia,Atlanta,Men's Athletic Footwear,30.0,256,768.0,307.0,Outlet,2021,1,9
9065,Foot Locker,2021-01-09,Southeast,Georgia,Atlanta,Women's Street Footwear,24.0,264,634.0,203.0,Outlet,2021,1,9
9066,Foot Locker,2021-01-09,Southeast,Georgia,Atlanta,Women's Athletic Footwear,25.0,209,523.0,183.0,Outlet,2021,1,9
9067,Foot Locker,2021-01-09,Southeast,Georgia,Atlanta,Men's Apparel,35.0,247,865.0,337.0,Outlet,2021,1,9
9068,Foot Locker,2021-01-09,Southeast,Georgia,Atlanta,Women's Apparel,30.0,281,843.0,447.0,Outlet,2021,1,9
9069,Foot Locker,2021-02-07,Southeast,Georgia,Atlanta,Men's Street Footwear,31.0,376,1166.0,559.0,Outlet,2021,2,7
9070,Foot Locker,2021-02-07,Southeast,Georgia,Atlanta,Men's Athletic Footwear,27.0,247,667.0,253.0,Outlet,2021,2,7
9071,Foot Locker,2021-02-07,Southeast,Georgia,Atlanta,Women's Street Footwear,21.0,248,521.0,156.0,Outlet,2021,2,7
9072,Foot Locker,2021-02-18,South,Mississippi,Jackson,Women's Athletic Footwear,19.0,98,186.0,86.0,Outlet,2021,2,18
9073,Foot Locker,2021-02-18,South,Mississippi,Jackson,Men's Apparel,26.0,136,354.0,138.0,Outlet,2021,2,18
9074,Foot Locker,2021-02-18,South,Mississippi,Jackson,Women's Apparel,20.0,160,320.0,182.0,Outlet,2021,2,18
9075,Foot Locker,2021-03-16,South,Mississippi,Jackson,Men's Street Footwear,20.0,223,446.0,205.0,Outlet,2021,3,16
9076,Foot Locker,2021-03-16,South,Mississippi,Jackson,Men's Athletic Footwear,20.0,128,256.0,100.0,Outlet,2021,3,16
9077,Foot Locker,2021-03-16,South,Mississippi,Jackson,Women's Street Footwear,11.0,136,150.0,70.0,Outlet,2021,3,16
9078,Foot Locker,2021-03-16,South,Mississippi,Jackson,Women's Athletic Footwear,15.0,85,128.0,57.0,Outlet,2021,3,16
9079,Foot Locker,2021-03-16,South,Mississippi,Jackson,Men's Apparel,25.0,104,260.0,96.0,Outlet,2021,3,16
9080,Foot Locker,2021-03-16,South,Mississippi,Jackson,Women's Apparel,17.0,136,231.0,125.0,Outlet,2021,3,16
9081,Foot Locker,2021-04-17,South,Mississippi,Jackson,Men's Street Footwear,19.0,223,424.0,186.0,Outlet,2021,4,17
9082,Foot Locker,2021-04-17,South,Mississippi,Jackson,Men's Athletic Footwear,20.0,116,232.0,93.0,Outlet,2021,4,17
9083,Foot Locker,2021-04-17,South,Mississippi,Jackson,Women's Street Footwear,11.0,124,136.0,61.0,Outlet,2021,4,17
9084,Foot Locker,2021-04-17,South,Mississippi,Jackson,Women's Athletic Footwear,16.0,96,154.0,66.0,Outlet,2021,4,17
9085,Foot Locker,2021-04-17,South,Mississippi,Jackson,Men's Apparel,30.0,98,294.0,118.0,Outlet,2021,4,17
9086,Foot Locker,2021-04-17,South,Mississippi,Jackson,Women's Apparel,22.0,147,323.0,171.0,Outlet,2021,4,17
9087,Foot Locker,2021-05-16,South,Mississippi,Jackson,Men's Street Footwear,27.0,238,643.0,270.0,Outlet,2021,5,16
9088,Foot Locker,2021-05-16,South,Mississippi,Jackson,Men's Athletic Footwear,28.0,140,392.0,161.0,Outlet,2021,5,16
9089,Foot Locker,2021-05-16,South,Mississippi,Jackson,Women's Street Footwear,26.0,136,354.0,152.0,Outlet,2021,5,16
9090,Foot Locker,2021-05-16,South,Mississippi,Jackson,Women's Athletic Footwear,24.0,116,278.0,128.0,Outlet,2021,5,16
9091,Foot Locker,2021-05-16,South,Mississippi,Jackson,Men's Apparel,34.0,132,449.0,180.0,Outlet,2021,5,16
9092,Foot Locker,2021-05-16,South,Mississippi,Jackson,Women's Apparel,35.0,150,525.0,294.0,Outlet,2021,5,16
9093,Foot Locker,2021-06-18,South,Mississippi,Jackson,Men's Street Footwear,31.0,263,815.0,359.0,Outlet,2021,6,18
9094,Foot Locker,2021-06-18,South,Mississippi,Jackson,Men's Athletic Footwear,29.0,150,435.0,170.0,Outlet,2021,6,18
9095,Foot Locker,2021-06-18,South,Mississippi,Jackson,Women's Street Footwear,33.0,157,518.0,238.0,Outlet,2021,6,18
9096,Foot Locker,2021-06-18,South,Mississippi,Jackson,Women's Athletic Footwear,34.0,149,507.0,218.0,Outlet,2021,6,18
9097,Foot Locker,2021-06-18,South,Mississippi,Jackson,Men's Apparel,47.0,135,635.0,241.0,Outlet,2021,6,18
9098,Foot Locker,2021-06-18,South,Mississippi,Jackson,Women's Apparel,51.0,219,1117.0,592.0,Outlet,2021,6,18
9099,Foot Locker,2021-07-16,South,Mississippi,Jackson,Men's Street Footwear,47.0,289,1358.0,625.0,Outlet,2021,7,16
9100,Walmart,2021-07-16,South,Mississippi,Jackson,Men's Athletic Footwear,42.0,192,806.0,306.0,Outlet,2021,7,16
9101,Walmart,2021-07-16,South,Mississippi,Jackson,Women's Street Footwear,37.0,168,622.0,261.0,Outlet,2021,7,16
9102,Walmart,2021-07-16,South,Mississippi,Jackson,Women's Athletic Footwear,33.0,143,472.0,203.0,Outlet,2021,7,16
9103,Walmart,2021-07-16,South,Mississippi,Jackson,Men's Apparel,46.0,150,690.0,255.0,Outlet,2021,7,16
9104,Walmart,2021-07-16,South,Mississippi,Jackson,Women's Apparel,49.0,209,1024.0,543.0,Outlet,2021,7,16
9105,Walmart,2021-08-17,South,Mississippi,Jackson,Men's Street Footwear,41.0,256,1050.0,472.0,Outlet,2021,8,17
9106,Walmart,2021-08-17,South,Mississippi,Jackson,Men's Athletic Footwear,44.0,198,871.0,357.0,Outlet,2021,8,17
9107,Walmart,2021-08-17,South,Mississippi,Jackson,Women's Street Footwear,37.0,179,662.0,291.0,Outlet,2021,8,17
9108,Walmart,2021-08-17,South,Mississippi,Jackson,Women's Athletic Footwear,32.0,147,470.0,198.0,Outlet,2021,8,17
9109,Walmart,2021-08-17,South,Mississippi,Jackson,Men's Apparel,35.0,158,553.0,232.0,Outlet,2021,8,17
9110,Walmart,2021-08-17,South,Mississippi,Jackson,Women's Apparel,42.0,206,865.0,476.0,Outlet,2021,8,17
9111,Walmart,2021-09-16,South,Mississippi,Jackson,Men's Street Footwear,40.0,232,928.0,408.0,Outlet,2021,9,16
9112,Walmart,2021-09-16,South,Mississippi,Jackson,Men's Athletic Footwear,33.0,158,521.0,214.0,Outlet,2021,9,16
9113,Walmart,2021-09-16,South,Mississippi,Jackson,Women's Street Footwear,15.0,145,218.0,102.0,Outlet,2021,9,16
9114,Walmart,2021-09-16,South,Mississippi,Jackson,Women's Athletic Footwear,16.0,120,192.0,86.0,Outlet,2021,9,16
9115,Walmart,2021-09-16,South,Mississippi,Jackson,Men's Apparel,22.0,132,290.0,110.0,Outlet,2021,9,16
9116,Walmart,2021-09-16,South,Mississippi,Jackson,Women's Apparel,26.0,160,416.0,233.0,Outlet,2021,9,16
9117,Walmart,2021-10-18,South,Mississippi,Jackson,Men's Street Footwear,24.0,216,518.0,238.0,Outlet,2021,10,18
9118,Walmart,2021-10-18,South,Mississippi,Jackson,Men's Athletic Footwear,17.0,165,281.0,104.0,Outlet,2021,10,18
9119,Walmart,2021-10-18,South,Mississippi,Jackson,Women's Street Footwear,19.0,120,228.0,107.0,Outlet,2021,10,18
9120,Walmart,2021-10-18,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,109,218.0,98.0,Outlet,2021,10,18
9121,Walmart,2021-10-18,South,Mississippi,Jackson,Men's Apparel,25.0,105,263.0,110.0,Outlet,2021,10,18
9122,Sports Direct,2021-10-18,South,Mississippi,Jackson,Women's Apparel,27.0,162,437.0,236.0,Outlet,2021,10,18
9123,Sports Direct,2021-11-17,South,Mississippi,Jackson,Men's Street Footwear,22.0,206,453.0,199.0,Outlet,2021,11,17
9124,Sports Direct,2021-11-17,South,Mississippi,Jackson,Men's Athletic Footwear,15.0,153,230.0,87.0,Outlet,2021,11,17
9125,Sports Direct,2021-11-17,South,Mississippi,Jackson,Women's Street Footwear,22.0,119,262.0,110.0,Outlet,2021,11,17
9126,Sports Direct,2021-11-17,South,Mississippi,Jackson,Women's Athletic Footwear,43.0,153,658.0,289.0,Outlet,2021,11,17
9127,Sports Direct,2021-11-17,South,Mississippi,Jackson,Men's Apparel,59.0,132,779.0,312.0,Outlet,2021,11,17
9128,Sports Direct,2021-11-17,South,Mississippi,Jackson,Women's Apparel,51.0,168,857.0,488.0,Outlet,2021,11,17
9129,Sports Direct,2021-12-16,South,Mississippi,Jackson,Men's Street Footwear,48.0,256,1229.0,578.0,Outlet,2021,12,16
9130,Sports Direct,2021-12-16,South,Mississippi,Jackson,Men's Athletic Footwear,44.0,201,884.0,327.0,Outlet,2021,12,16
9131,Sports Direct,2021-12-16,South,Mississippi,Jackson,Women's Street Footwear,43.0,158,679.0,306.0,Outlet,2021,12,16
9132,Sports Direct,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,41.0,143,586.0,276.0,Outlet,2021,12,16
9133,Sports Direct,2021-12-16,South,Mississippi,Jackson,Men's Apparel,54.0,157,848.0,322.0,Outlet,2021,12,16
9134,Sports Direct,2021-12-16,South,Mississippi,Jackson,Women's Apparel,53.0,178,943.0,519.0,Outlet,2021,12,16
9135,Sports Direct,2021-01-23,South,Mississippi,Jackson,Men's Street Footwear,17.0,215,366.0,161.0,Outlet,2021,1,23
9136,Sports Direct,2021-01-23,South,Mississippi,Jackson,Men's Athletic Footwear,18.0,135,243.0,97.0,Outlet,2021,1,23
9137,Sports Direct,2021-01-23,South,Mississippi,Jackson,Women's Street Footwear,11.0,140,154.0,68.0,Outlet,2021,1,23
9138,Sports Direct,2021-01-23,South,Mississippi,Jackson,Women's Athletic Footwear,13.0,102,133.0,62.0,Outlet,2021,1,23
9139,Sports Direct,2021-01-23,South,Mississippi,Jackson,Men's Apparel,26.0,123,320.0,122.0,Outlet,2021,1,23
9140,Sports Direct,2021-01-23,South,Mississippi,Jackson,Women's Apparel,18.0,158,284.0,122.0,Outlet,2021,1,23
9141,Sports Direct,2021-02-21,South,Mississippi,Jackson,Men's Street Footwear,17.0,210,357.0,161.0,Outlet,2021,2,21
9142,Sports Direct,2021-02-21,South,Mississippi,Jackson,Men's Athletic Footwear,17.0,112,190.0,74.0,Outlet,2021,2,21
9143,Sports Direct,2021-02-21,South,Mississippi,Jackson,Women's Street Footwear,11.0,136,150.0,63.0,Outlet,2021,2,21
9144,Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,78,117.0,55.0,Outlet,2021,2,21
9145,Walmart,2021-02-21,South,Arkansas,Little Rock,Men's Apparel,23.0,111,255.0,94.0,Outlet,2021,2,21
9146,Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Apparel,16.0,145,232.0,97.0,Outlet,2021,2,21
